100351,15739.22,18850.6,188711,58042.55,21260.3,32242.47,15793.1,11461.6,23717.4,37552.8,47528.7,10059.2,12514.6,24420.5,38779.4,56690,60420.6,63894.6,27059,49555.4,27446,10861.6,94716.7,41724.9,29528.91,399129,150405,349693,59686.4
98162.3,15479.56,18268.4,193207,59721.03,21526.7,31882,15409.9,10979.8,24173.7,37340.5,47904.1,10698.8,12279.1,23395.5,38711.5,52785.9,58404,63943.1,24054.8,47851.8,26786.3,11209.1,90141,40907.3,29427.4,400167,155707,360046,60567.6
96396.5,15705.71,19653.1,197106,60755.55,22275.5,31959.36,15808.2,11539.9,25573.2,36733.6,50940.8,9944.06,13657.4,23701.3,40445.1,56167.9,62135.6,69706,24944,50047.9,25081.4,11738.5,97041.2,41329.9,30217.02,405022,159509,371556,61052.4
95453.7,15731.72,17998.2,207285,60372.43,22369.7,32463.79,16280.8,11819.5,26669.4,36243.9,53262.8,11805.9,14636,24024.8,41925,56766.1,66417.7,67690.9,25103.3,49532.5,24807.8,12564.1,98389.3,40611,31215.77,400439,171180,396884,61630.8
94510.9,15580.43,19169.3,204800,61675.99,22079.6,32967.22,17177.8,12139.6,27018.3,36152.8,56299.3,10713.9,15378.4,24465.5,44766.7,58283.6,70560.4,66144.8,25896.1,49606.9,25187.2,13026.7,102173,41353.9,32547.73,413090,164092,402156,62807.2
86246.5,16349.91,18805.5,209464,62569.71,22257.7,33627.25,17139.2,12460.3,28137.2,37403.9,59380.9,10231.4,16746,25998.1,48942.5,61836.5,77464.7,69184,28439.4,52926.4,27524.5,14184.7,102793,43013.9,33389.34,423736,171737,397513,64773.5
84037.2,16277.19,19704,202805,62851.33,23005.2,33714.54,18269.7,13187.1,29086.6,38327.2,64672,10014.2,17797,27613.6,50486.6,66081.5,87688.8,82411.7,30389.9,62339.9,29544.9,14867,105444,44996.6,32526.18,430592,186205,417345,70029.6
82051.1,15752.44,18261.9,197848,65801.46,23324,33745.46,17841.2,13331.2,29764.2,40679.2,68340.5,10707,17949.1,26944.7,49528.2,68486.4,87594.8,81429.5,27787.5,66950.6,30684.1,14816,107819,44362,35241.21,433716,185491,416986,71670
78578.8,16783.33,18115.4,199860,63739.98,23762.5,32377.37,17563.4,13248.1,29077.5,38978.9,64581,9875.87,18533.6,26640.9,50269.2,71562.6,86499.4,81381.3,27390.3,66616.3,30246.2,14394.8,108290,44963.7,35157.48,446911,194469,419737,75633.7
76414.2,18491.98,19560.8,202513,64408.33,23400.9,32562.61,17856,13437.3,30005.2,39203.7,68624.9,10357.5,19466.7,26094.5,52228.1,71637.6,91534.5,81557.1,28237.7,65546.6,29678.1,14509.4,106610,48019.1,33037.76,460068,189085,433379,77437
75021.7,19157.57,19440.1,193830,63183.03,21818.8,30126.61,17246.1,13108.7,29773.5,38245.1,66796.5,9460.63,19575.7,24991.1,48958.9,66102.5,83726.6,75316.5,27134.1,53934.5,30281.4,13972.9,105053,49212.5,35505.46,464628,204320,431049,79606.2
72182.6,17389.33,18073.4,212043,64006.32,22856.6,30853.58,18402.3,13590.6,29417.2,38162.1,64350.7,10289.1,19361,24822.7,41284.8,63988,80861.7,68826.6,27739.5,50396.1,29326.5,13744.5,110704,48731,35993.62,471491,203410,416419,80310.9
73255.9,19232.89,18256.7,218577,67207.17,24943.9,32086.28,20604,15172.6,28937.7,40436.2,64327.1,8947.54,22231.5,26662.4,47138,64839.1,87687.6,72743.8,30971.7,50558.5,30824.5,15355.1,110253,49446.6,35423.92,481809,210759,423562,78225.3
69179.4,18247.92,17768.5,228426,74187.38,26471.1,33014.91,20818.7,16505.6,29475.6,41914.8,67658.7,9648.58,24371,28412.3,52218.2,68311.6,100484,80860.6,34939.2,57012.9,33596.3,15473.7,115134,51549.6,37601.21,500518,216592,443797,78424
64548.4,17586.47,22781.5,203972,76486.58,24262.3,30604.19,18528.9,15408.4,31837.9,42976.3,76033.7,8375.28,25956.8,28974.6,51379.1,68054,109075,85803.4,20421.5,56940.7,35984.6,15717.6,108174,52253.9,40845.83,497075,208554,452022,79683.8
65179.6,21017.37,24596.8,180895,66280.77,22240.4,28612.56,16726.3,13039.3,30419.5,43316.1,74672.9,9066.55,22165,26318.3,45514.1,60816.2,96549.3,69251.5,18093.3,58365.8,33741.1,13017.9,105750,51247.1,39320.99,494929,212188,471518,79349
71072.6,23727.34,22819,187873,69879.78,24195.9,30727.5,18183.7,14060.9,30584.1,45030.5,75624.2,10505.8,24780.2,26799.2,48863.5,63867.2,96580.1,74472.6,33474.7,55542.5,35900,14594.7,105419,52465.5,41887.74,471158,233967,491839,77442
68440.4,21537.45,28212.2,209789,67493.96,23989,31011.84,20181.1,15629.8,31240,46823.9,78942.8,10527.1,27308.3,28218.4,44248.2,69950.2,104686,79340.5,35957.4,58190.2,39765.4,15960.9,110586,54077.9,45647.3,524707,235480,517562,74364.3
67991.2,21948.4,30119.9,236601,71005.76,23616.5,31606.88,20131.8,16452.1,31434.6,49898.8,81963.7,9716.54,28960.6,29468.1,51714.5,73129,113537,84004.9,38860,65633.9,50080.2,16689.1,114398,56838.2,47027.7,539583,251234,555367,74148.4
66170.8,25620.04,30738.9,249673,71532.97,23143,29808.56,19214.6,17729.5,31240.7,51184.1,87455.3,12929.1,29569.4,30248.7,52127.8,72589.8,124587,91468.1,41511.5,78467.1,54054.5,16516.2,120571,60673.8,53168.4,557963,259162,610822,73665.1
