0
0.0000295
0.0170017
0.3825919
0
0.0021962
0
0.0074379
0.0166782
0
0.0239839
0.0015417
0
0.000201
0
0
0.0055425
0.1107086
0.0115846
0.1072836
0.0238864
0.1154281
0.0166027
0.007874
0.0041807
0
0.0743586
0.0041414
0.0667469
0
