.0258925
.0044379
.0126053
.0644495
.0385449
.0064305
.0069855
.0092462
.0051466
.0124732
.0165761
.0304576
.0129946
.0123613
.0068879
.0133025
.0181218
.0320729
.0270295
.0274422
.0128613
.0120026
.0041276
.0398517
.0266989
.0264298
.1301317
.1328871
.2124989
.0190519
