156314,13260.83,47101.8,294043,267755.4,44125.1,45021.38,48432.9,19418.3,69358.3,56055.5,164720,38759.5,42479.8,30101.4,120699,91711,105239,71316.3,112097,59731.6,34851.9,20375.2,118712,88299.9,41207.6,378941,267835,429428,30494.9
166379,12075.06,49993.5,272440,267539.3,40345.8,46979.01,44595.3,18889.9,65569.7,61161.2,149874,35221.8,43500.1,27391.2,84239.8,84422.6,99842.1,68844.5,103163,59920.8,40163.1,19625.3,115529,94975.7,45445.54,378687,288176,434367,34739.2
142506,14029.66,61987.6,293876,263196.3,46604.6,50897.68,49173.3,20473.8,71424.1,62459.7,168734,29836.6,46952.2,29049.7,87018.4,89619.4,99978.5,74223.4,139894,60157.5,36243.7,19840,122867,90506,50750.19,389847,297613,423429,36486.1
145318,15004.32,64402.8,329942,261128.8,45876.1,50408.76,49799.8,22259.5,76370.3,67435.6,155545,31448.2,51431.1,30251.6,93910.9,96671.4,120912,88319.9,167084,64748,38968.4,20058.6,129303,91967,54923.09,410698,312388,455546,40118.2
145262,14659.15,59682.1,353273,266841.1,43024.2,45864.48,48824,22623.9,73781.8,70325.9,152524,31207.2,51560.5,30781.8,86418.7,97806.4,122015,87140.8,170965,71722.2,41337.6,18862.2,131826,94488.9,56236.32,426019,337354,476835,42947.3
138931,14467.59,37892.5,367661,272738.9,44766.8,44874.55,51316.6,23626.9,75815.8,72453.8,151175,26517.5,52144.1,31739,82109.5,94681.7,113620,88365.9,171924,74027.9,41050.9,18979.3,141563,95230.8,56729.18,433076,375666,501426,45475.4
144895,15473.46,37131.9,390028,284894,49823.7,51926.43,61002.5,26445.8,81544.3,80726.8,159792,28894.3,58263.3,35064.8,90838.4,97897.2,123589,90139.8,182412,79543.6,44787.3,21862,148510,94722.1,56969.06,464420,397537,540456,46004.7
145481,16682.82,35184.3,385350,283940.8,48270.1,48750.98,59415,26223.9,86862.6,81645.3,171367,30138.9,60378.3,34611.5,105844,98627.9,134308,94624.2,187137,78160.1,45824.8,22249.9,157993,97785.4,58962.24,479726,395397,591785,47414.7
145955,17059.65,35659.7,376306,282535.8,48365.8,46590.16,57755.6,26083.3,87802.7,80288.7,171870,29445.5,59716.2,33126.2,101847,95113,133648,93953.1,182863,80709.9,45105.9,21895.4,161292,96842.4,57652.64,478435,400280,620880,48899.4
150062,17603.86,40431.3,371899,293572.7,45957.5,45735.21,56990,25825.3,86652.9,81576.4,173976,32349.3,60362.9,32533.1,97186.1,95249.9,132874,94004,171273,79762.8,46826,21756.9,167711,99235.4,56521.11,490405,411875,655621,48099.9
148325,16594.66,38210.6,335591,296135.3,44887.5,44912.56,53330.1,24581.6,83644.2,78580.7,171117,30662.9,57934,30003.6,88509.3,91834.4,126994,95851.4,161998,78581.1,47564.7,21362.2,163848,98552.9,56880.32,482541,424303,658652,47569.5
151953,16440.14,37730.9,351267,310498.2,47757.2,51953.48,60499,26427.7,84618.1,81090.1,175054,28857.4,64842,30765.9,92743.4,97084.7,136694,105983,187290,76223.8,51439.9,23180.2,172369,101594,56521.11,496247,441888,700309,48575.1
150312,15157.04,37153.8,359602,306696.7,49631.5,52885.21,65057.3,27780.5,83061.3,81718.6,174904,27073.9,68392,31617.9,96699.2,100804,149584,114550,206620,73840.7,51793.1,24428.4,178150,107033,58832.5,511248,457909,725679,51022.5
156693,16378.27,35943.3,384412,309811.4,51769.8,54414.51,69689,29243.5,87153.8,81722.2,181304,27561.9,74473.6,33849.6,106408,107466,170319,132051,239408,63721.8,52902,25217.1,188921,114202,59661.11,533757,465865,758163,56685.9
158422,17500.97,35475.9,393779,315877,51339.8,53909.09,69002.9,30142.7,99742.6,82884.8,188685,29355.6,77490.3,35530.5,114031,109900,195952,153699,246306,62592.4,57230,25518.6,196139,124569,60788.28,564157,483047,813821,56087.4
164145,17177.82,42330.8,425711,315784.3,50136.2,52107.18,69014.9,31334.9,91274.9,84128.6,188713,29376.8,78175.9,38053.6,113752,116279,220372,167965,246117,68180.2,61388.3,26569.8,203369,139053,61688.3,577221,521576,875677,59384.1
164514,18199,45365.1,444641,322916.8,51049.4,55710.35,69784.9,33609,88829.1,87865.2,200337,27347.1,82211.4,39489.7,107122,120517,238044,183944,268906,74822.5,63230.1,29178.1,210152,148729,60593.91,591427,548710,925030,60713.8
159117,18961.39,38002,481369,341839.1,50297.4,54694.92,73047.2,37912.3,91191.5,90753.8,206063,26450.2,84477.2,42523.8,116981,130768,262881,192890,284542,94870.1,68310.4,29084.7,222951,165061,63153.73,627691,592181,1012490,63308.6
164197,20004.96,34769.4,517902,342149.6,46528.2,49922.07,72703.4,41899.5,89938.4,88383,202579,29837.6,85315.2,46240.3,115302,138541,277638,209491,323375,96753.5,72058.5,29010.9,218271,174807,64996.13,654934,637134,1066530,65353.2
177534,20050.07,38073.9,548905,338228,45179.2,46737.92,67769.7,45357.8,91553.2,87187.4,204747,35707.2,84764.4,48578.7,118920,145183,310090,254483,344152,98662.4,81574.8,29332.1,218425,188815,66268.85,679445,681279,1118790,66491.1
177848,19758.67,42671.3,568080,339156.1,40525,40170.04,61726,42778.8,86534.9,84165.1,194946,47052.9,80615.6,46314.2,103311,133793,277532,206858,309857,108668,81709.4,27254.6,208275,198460,71475.07,666874,666614,1142020,68623.1
170610,20243.54,36566.8,563373,338950.3,39210.7,32127.47,62083.2,44651.3,84691.9,79967.2,199182,46737.2,80618.6,46077,106291,130386,251006,174903,340318,99950.1,78289.7,29481.1,209135,193669,68605.52,677582,649245,1153010,67753.7
182605,19890.77,49379.8,579620,342695,36363.3,26162.69,62523.9,43028.3,79861.1,75556.3,203971,51697.1,80098.8,45591.3,100129,123712,252686,170524,355977,97973.2,80148.7,28489.6,208769,194725,71001.78,690399,666405,1178260,68525.1
199310,22177.86,58128.8,615749,346678.8,34126.7,22269.71,66464.1,43793.9,77221.9,73444.2,211732,64315,78713.9,46106.4,132597,130274,255064,171781,345360,93495.7,83986.4,27236.1,219699,201279,73631.8,725541,717220,1215220,68467.2
189927,25434.04,75028.8,657138,351819,31386.6,22047.44,66974.8,45941,75907.9,71376.4,209801,75050.6,80973.5,48829.3,130869,130887,269040,181607,332268,104140,85804.6,29097.9,229342,213600,78049,757918,754908,1255830,69814.3
