49763.9,14697.87,40598.3,38424.1,50815.15,5558.87,4903.77,11178.9,3587.52,14835.5,11512.9,54964.3,11768.3,9107.25,10678.2,20901,24623.6,17620.5,24147.4,17885.6,7726.94,2391.99,5677.91,54418.6,42115.1,81908.77,79628.3,370757,93242.9,40934.7
50125.1,15326.9,44805.4,39019.7,52114.14,5496.63,5290.31,11616.7,3692.99,15550.6,12244.4,56744.7,12153.3,9252.4,11244.4,21015.8,25407.1,19301.7,26681.7,18306.9,10279.8,2605.71,5769.36,55661.9,45550,85055.74,85985.1,382841,98162.7,42504.6
50418.4,15665.75,52089,38521.1,53431.81,5568.08,5442.74,11682.3,3793.84,16048.2,12819.8,58516.6,12575.5,9357.22,11539.2,21336.2,25969,20998.3,29192.7,19310.3,9654.49,2837.02,5874.56,55641.5,48885.8,87235.92,91084,392046,102554,43983.9
50717.8,16326.8,60765.1,37142.1,55854.97,5452.48,5612.53,11488.1,3859.84,16575.3,13352.2,59739.4,13228.6,9487.25,11486.6,21452.9,26199.4,22032.4,32041.4,19838.4,8270.5,3071.3,6013.78,54725.9,51836.3,89292.34,96252.7,408044,108825,45461.1
49819.9,15979.01,65882.2,35147.5,57116.6,5485.69,5671.84,11314.4,3903.77,16903.8,13864,60174.8,13664.4,9302.46,10628,20705.4,25801.2,22067.1,32703,18988.9,8865.66,3247.99,6031.37,54258.8,54747.5,91655.97,104394,422980,117079,46979
48978,15278.88,68342.8,33979.2,57424.5,5636.25,6016.5,11285.4,4056.89,17362.5,14692.8,60610.2,13708.8,9497.85,10505.4,20206.5,25937.7,22652,36326,18716.6,9551.04,3499.63,6159.61,54717,57568.4,94611.1,115772,439190,128551,48401.7
48256.5,15110.42,70369.4,33642.8,58491.2,5705.02,6166.28,11398.3,4261.07,18163.6,15931.9,61665.2,13651.9,10038,10774.1,19791,26626.1,23880,38930.6,19246.7,8574.45,3856.89,6379.86,55556.8,60326.6,100701.1,126117,460745,139707,49773.6
47715.7,14805.62,69889.1,33448.8,59581.4,5743.25,6194.91,11466.8,4398.36,18869.7,17040.9,62524.4,13539.8,10470.3,10897.3,18919,27208.8,24410.9,40037.6,19786.7,10604.3,4068.3,6489.36,56272,63351.6,106741.6,136224,485174,151839,51419.6
47261.5,14235.21,67432.5,33264.2,60262.84,5827.5,6218.75,11589.3,4603.44,19502.7,18068.2,63803.4,13551.1,10773.7,10877.6,18417.3,27903.5,24859.4,44817.3,20282,11135.2,4468.99,6644.07,56894.7,66764.6,111651.6,144602,508149,166851,53379.2
46627.4,13941.62,65360.2,33230.8,60612.08,5884.31,6211.83,11479.3,4732.8,19913.5,18997.3,64627.5,13329,11081.4,10852.5,18182.1,28120.9,25347.3,45407.4,20163.5,12311.2,4974.04,6694.12,58025.3,70754.2,114705.1,151216,528819,180659,55305
46891.1,13864.13,63772.4,33873.3,61442.57,5948.57,6223.16,11405.7,4864.62,20801.7,19994.6,66605.3,13213.3,11594.8,10867,18305.9,28293.8,26041.3,46677.7,20251.2,13112.5,7142.08,6759.69,58486.6,74900.8,117335.9,158450,547021,192875,57357.6
47213.8,13653.19,62445.1,35048.4,62547.28,5996.83,6199.82,11347.2,4985.65,22016,21146,69216.4,13250.1,12218.9,10961.8,18614.3,28509.5,26842.4,48278.2,20503.3,14379.9,6480.2,6839.04,57589.9,78730,119001.7,165156,565758,202273,59168.1
47103.2,13449.83,61416.8,35143.2,63761.16,6048.1,6223.98,11200.2,5018.1,22936.6,22113,71901.2,13554.7,12798.2,10992.5,18616.1,28492.5,27345.4,49465.6,20915.6,16286.5,6998.82,6916.49,56470.9,82124.8,120077.9,171481,581253,211542,60822.7
47192.3,13236.98,60064.4,34842,65143.4,6146.9,6457.05,10993.4,5037.34,23519.6,22981.2,74736.1,14176.2,13318.7,10444.8,18570.8,28647.7,28323.3,50672.4,21210.3,16136.6,7600.57,7054.96,55932.6,85717.7,120627.6,179543,596370,220611,62710.8
48062.7,13299.4,58973.3,35357.4,65953.4,6315.66,6561.65,10947.6,5125.77,23788.8,23433.3,76997.7,14762.7,13876.7,10678,18517.1,28910.5,29510.2,52332.9,21951,17420.3,8124.88,7225.12,56773.5,89893.7,121061.5,190706,606491,233369,64931.7
48510.2,13730.4,58238.8,36863.1,66339.62,6545.87,6750.6,11089,5243.14,23864.1,23724,78326.4,15162.2,14550.3,10287,18547.5,29375.2,30671,54930.5,22884.7,15760.6,8246.83,7284.06,60236.1,94444.4,121852.8,203828,622392,245252,67121.6
49007.9,14423.21,57465.5,39070.2,67628.33,6761.5,6896.18,11440.1,5389.17,24162.9,24394.7,80053.3,15509.9,15464.6,10464.6,18713.1,30359.1,32664.4,59612.5,24278.6,14651.8,8555.53,7354.73,64919.9,99848.8,122508.8,220137,636553,259296,69002.1
49929.8,15063.77,56986.9,42207.7,69515.74,6847.03,6942.4,11875.7,5543.87,24729.9,25307.2,82877.4,15655.1,16480,10734.9,19088,31539.6,35093.7,66317.5,25453.5,15999.2,11813,7592.54,69486.1,106787,122980.1,238982,656007,274760,70743.2
51173.2,15628.69,57506.9,45728.4,71472.7,6932.76,6769.62,12152.5,5664.07,25330.5,26946.7,85843.6,15514.5,17468.5,11364.6,19475.6,32499.5,38131.3,72642.1,26646.7,14392.6,13817.3,7821.64,74075.3,115946,123283,258505,678685,298178,72734.1
52505.3,16090.35,59364.2,49661.8,73615.9,7145.7,6922.28,12377.4,5877.9,26451,28970.8,88996.3,15738.9,18579.3,12162.4,20455.9,33650.4,42406.2,77809.5,27708.8,16631.1,15855.5,7982.04,78445.9,127189,126689.5,280893,704987,331794,74747.7
53171,16090.09,59848.7,54193.7,75750.81,7248.5,7101.79,12719,6170.36,26509.4,31104.5,91670,15071.8,19683,12962.9,20312.9,34779.6,45734.8,82570,28551.2,18885.4,17566.4,8196.08,82539.6,138903,127089.3,304196,742051,375701,76669.1
53515.9,16031.57,60614.7,58909.4,77918.37,7449.83,7070.6,13032.3,6509.5,26593.9,33941.2,94369.1,14747.5,20814.6,13750.7,20443.6,35671.6,49204.2,87634.5,29245.3,18480.4,12188,8433,87056.3,151541,128832.8,329173,778310,426951,78731
53672.7,16041.54,60476.4,61885.9,77714.65,7263.12,6968.02,13065.7,6688.05,26191.1,35081.3,95373.3,14735.7,21132,14016.8,19861,35986.9,51914.1,89227.4,29348.6,18111.4,12391.9,8574.08,89462.9,171290,133157.3,342922,805964,462416,80222.4
53844.9,15886.26,67494.2,64416.2,77466.23,6933.05,6796.29,13012.3,6904.49,25937.3,35574.6,96255,14795.1,21388.2,14172.9,19287.2,36042.9,52325.5,89617.7,29528.1,18405.6,12548.8,8682.43,88986.8,177949,137379.3,335713,823776,491955,81958.3
54275.4,15683.51,65680.3,66191.2,76846.46,6535.18,6594.3,12853.6,7039.97,25415.3,35720.5,96115,14950.5,21430.5,14160.9,18472.6,35644.1,51383.1,88456.9,29790.3,18479.5,12567.9,8695.69,88239.8,175931,140436.9,344666,836203,527360,83914.3
55219.1,15937.59,67979.4,68285.1,75887.33,6223.84,6354.09,12775.5,7029.19,24691.8,36247.7,95642.6,15128.1,21295.1,14080.2,17684.4,35142.5,50397.6,86452,29731.3,18069,12569.4,8696.69,89008.3,174631,142465.7,356309,850415,565989,86101.6
56024.9,16530,70291.3,71672,75371.01,5950.29,6181.77,12762.2,6994.52,23889.3,36682.6,95508.7,15203.7,21170.6,14045.6,17306.6,34862.2,50129.8,84694.2,29243.1,17939.6,12647.1,8750.47,91647.1,176190,143459.3,382063,868232,604825,88602.4
